player_age,player_gender,player_playgames,player_playfrequency,game_variant,SCR_Amplitude_mean,SCR_Amplitude_std,SCR_RiseTime_mean,SCR_RiseTime_std,SCR_RecoveryTime_mean,SCR_RecoveryTime_std,PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,leftpressed_count,uppressed_count,spacepressed_count,rightpressed_count,downpressed_count,anxiety
26.0,1.0,1.0,5.0,1.0,0.3585299251118131,0.3129499803048246,0.8595825426944973,0.40622281691352335,0.4919354838709677,0.36020502313108543,61.22971874261647,980.6451612903226,58.58970731112869,72.93718557146387,73.3495250447784,0.059746083113322024,0.07437673528669013,1000.0,47.82580645161289,0.04782580645161289,96.77419354838719,0.8032899384871725,935.4838709677418,1032.258064516129,48.888888888888886,83.33333333333334,838.7096774193549,1096.774193548387,3.6,164.0625,0.011161472499495742,0.04878327307088845,0.002586043568300657,0.06253078913868484,0.22879712239227304,0.17849562836542976,0.7801480477512244,-3.0203677898211754,51.86594655597531,65.17077825738318,0.7958466653741308,10619.035879259727,1.2565234529567273,4.733055198145601,327.55444531137726,0.7555555555555555,0.7599999999999999,1.0,0.2857142857142857,49.68944099378882,49.69681718865726,49.68393073724684,46.666666666666664,0.4835164835164835,0.5164835164835165,36.06561254031918,37.27484990875706,0.5323943617417259,0.4676056382582739,47.552092333859605,44.56488363437176,0.5134407216730553,0.4865592783269445,42.201480384201794,41.08188949564919,0.5204005353100986,0.7953054841377978,0.6072060148955907,0.8936753818210075,-0.14090791073020448,-1.0921521196142248,-0.13979958313001895,0.0003080066438730144,0.048142874332592955,0.7676953451786046,1.7316555451583495,2.7749375012019266,1.583664803792142,1.277665893454799,1.2533809073422482,1.6517942908584964,0.8426287082490933,2.0092936530042445,4.415038051066467,0.5770536085626378,21.0,0.0,0.0,27.0,18.0,0
26.0,1.0,1.0,5.0,1.0,0.6657413723589393,0.4047454806579179,1.1363636363636365,0.4273910595604974,0.6973886328725039,0.34362625636128,61.22971874261647,980.6451612903226,58.58970731112869,72.93718557146387,73.3495250447784,0.059746083113322024,0.07437673528669013,1000.0,47.82580645161289,0.04782580645161289,96.77419354838719,0.8032899384871725,935.4838709677418,1032.258064516129,48.888888888888886,83.33333333333334,838.7096774193549,1096.774193548387,3.6,164.0625,0.011161472499495742,0.04878327307088845,0.002586043568300657,0.06253078913868484,0.22879712239227304,0.17849562836542976,0.7801480477512244,-3.0203677898211754,51.86594655597531,65.17077825738318,0.7958466653741308,10619.035879259727,1.2565234529567273,4.733055198145601,327.55444531137726,0.7555555555555555,0.7599999999999999,1.0,0.2857142857142857,49.68944099378882,49.69681718865726,49.68393073724684,46.666666666666664,0.4835164835164835,0.5164835164835165,36.06561254031918,37.27484990875706,0.5323943617417259,0.4676056382582739,47.552092333859605,44.56488363437176,0.5134407216730553,0.4865592783269445,42.201480384201794,41.08188949564919,0.5204005353100986,0.7953054841377978,0.6072060148955907,0.8936753818210075,-0.14090791073020448,-1.0921521196142248,-0.13979958313001895,0.0003080066438730144,0.048142874332592955,0.7676953451786046,1.7316555451583495,2.7749375012019266,1.583664803792142,1.277665893454799,1.2533809073422482,1.6517942908584964,0.8426287082490933,2.0092936530042445,4.415038051066467,0.5770536085626378,26.0,1.0,0.0,21.0,16.0,1
26.0,1.0,1.0,5.0,8.0,0.918398489671272,0.8233570741833965,1.47926267281106,0.7603267688500324,1.1428571428571428,0.9945379509836837,61.22971874261647,980.6451612903226,58.58970731112869,72.93718557146387,73.3495250447784,0.059746083113322024,0.07437673528669013,1000.0,47.82580645161289,0.04782580645161289,96.77419354838719,0.8032899384871725,935.4838709677418,1032.258064516129,48.888888888888886,83.33333333333334,838.7096774193549,1096.774193548387,3.6,164.0625,0.011161472499495742,0.04878327307088845,0.002586043568300657,0.06253078913868484,0.22879712239227304,0.17849562836542976,0.7801480477512244,-3.0203677898211754,51.86594655597531,65.17077825738318,0.7958466653741308,10619.035879259727,1.2565234529567273,4.733055198145601,327.55444531137726,0.7555555555555555,0.7599999999999999,1.0,0.2857142857142857,49.68944099378882,49.69681718865726,49.68393073724684,46.666666666666664,0.4835164835164835,0.5164835164835165,36.06561254031918,37.27484990875706,0.5323943617417259,0.4676056382582739,47.552092333859605,44.56488363437176,0.5134407216730553,0.4865592783269445,42.201480384201794,41.08188949564919,0.5204005353100986,0.7953054841377978,0.6072060148955907,0.8936753818210075,-0.14090791073020448,-1.0921521196142248,-0.13979958313001895,0.0003080066438730144,0.048142874332592955,0.7676953451786046,1.7316555451583495,2.7749375012019266,1.583664803792142,1.277665893454799,1.2533809073422482,1.6517942908584964,0.8426287082490933,2.0092936530042445,4.415038051066467,0.5770536085626378,17.0,6.0,5.0,17.0,14.0,1
26.0,1.0,1.0,5.0,8.0,0.44866766707216893,0.6658785053848274,1.1152073732718895,0.6490338024500738,1.3963133640552994,0.8588012300653695,61.22971874261647,980.6451612903226,58.58970731112869,72.93718557146387,73.3495250447784,0.059746083113322024,0.07437673528669013,1000.0,47.82580645161289,0.04782580645161289,96.77419354838719,0.8032899384871725,935.4838709677418,1032.258064516129,48.888888888888886,83.33333333333334,838.7096774193549,1096.774193548387,3.6,164.0625,0.011161472499495742,0.04878327307088845,0.002586043568300657,0.06253078913868484,0.22879712239227304,0.17849562836542976,0.7801480477512244,-3.0203677898211754,51.86594655597531,65.17077825738318,0.7958466653741308,10619.035879259727,1.2565234529567273,4.733055198145601,327.55444531137726,0.7555555555555555,0.7599999999999999,1.0,0.2857142857142857,49.68944099378882,49.69681718865726,49.68393073724684,46.666666666666664,0.4835164835164835,0.5164835164835165,36.06561254031918,37.27484990875706,0.5323943617417259,0.4676056382582739,47.552092333859605,44.56488363437176,0.5134407216730553,0.4865592783269445,42.201480384201794,41.08188949564919,0.5204005353100986,0.7953054841377978,0.6072060148955907,0.8936753818210075,-0.14090791073020448,-1.0921521196142248,-0.13979958313001895,0.0003080066438730144,0.048142874332592955,0.7676953451786046,1.7316555451583495,2.7749375012019266,1.583664803792142,1.277665893454799,1.2533809073422482,1.6517942908584964,0.8426287082490933,2.0092936530042445,4.415038051066467,0.5770536085626378,26.0,2.0,0.0,25.0,15.0,0
26.0,1.0,1.0,5.0,2.0,0.4063368148712958,0.35864844513621724,1.0691244239631337,0.5563072868140785,1.0000000000000002,0.9712685358605968,61.22971874261647,980.6451612903226,58.58970731112869,72.93718557146387,73.3495250447784,0.059746083113322024,0.07437673528669013,1000.0,47.82580645161289,0.04782580645161289,96.77419354838719,0.8032899384871725,935.4838709677418,1032.258064516129,48.888888888888886,83.33333333333334,838.7096774193549,1096.774193548387,3.6,164.0625,0.011161472499495742,0.04878327307088845,0.002586043568300657,0.06253078913868484,0.22879712239227304,0.17849562836542976,0.7801480477512244,-3.0203677898211754,51.86594655597531,65.17077825738318,0.7958466653741308,10619.035879259727,1.2565234529567273,4.733055198145601,327.55444531137726,0.7555555555555555,0.7599999999999999,1.0,0.2857142857142857,49.68944099378882,49.69681718865726,49.68393073724684,46.666666666666664,0.4835164835164835,0.5164835164835165,36.06561254031918,37.27484990875706,0.5323943617417259,0.4676056382582739,47.552092333859605,44.56488363437176,0.5134407216730553,0.4865592783269445,42.201480384201794,41.08188949564919,0.5204005353100986,0.7953054841377978,0.6072060148955907,0.8936753818210075,-0.14090791073020448,-1.0921521196142248,-0.13979958313001895,0.0003080066438730144,0.048142874332592955,0.7676953451786046,1.7316555451583495,2.7749375012019266,1.583664803792142,1.277665893454799,1.2533809073422482,1.6517942908584964,0.8426287082490933,2.0092936530042445,4.415038051066467,0.5770536085626378,19.0,1.0,0.0,26.0,17.0,0
26.0,1.0,1.0,5.0,2.0,1.0271647890559314,1.0431732466563088,1.6451612903225807,0.49086934238767005,2.154121863799283,2.429763881772247,61.22971874261647,980.6451612903226,58.58970731112869,72.93718557146387,73.3495250447784,0.059746083113322024,0.07437673528669013,1000.0,47.82580645161289,0.04782580645161289,96.77419354838719,0.8032899384871725,935.4838709677418,1032.258064516129,48.888888888888886,83.33333333333334,838.7096774193549,1096.774193548387,3.6,164.0625,0.011161472499495742,0.04878327307088845,0.002586043568300657,0.06253078913868484,0.22879712239227304,0.17849562836542976,0.7801480477512244,-3.0203677898211754,51.86594655597531,65.17077825738318,0.7958466653741308,10619.035879259727,1.2565234529567273,4.733055198145601,327.55444531137726,0.7555555555555555,0.7599999999999999,1.0,0.2857142857142857,49.68944099378882,49.69681718865726,49.68393073724684,46.666666666666664,0.4835164835164835,0.5164835164835165,36.06561254031918,37.27484990875706,0.5323943617417259,0.4676056382582739,47.552092333859605,44.56488363437176,0.5134407216730553,0.4865592783269445,42.201480384201794,41.08188949564919,0.5204005353100986,0.7953054841377978,0.6072060148955907,0.8936753818210075,-0.14090791073020448,-1.0921521196142248,-0.13979958313001895,0.0003080066438730144,0.048142874332592955,0.7676953451786046,1.7316555451583495,2.7749375012019266,1.583664803792142,1.277665893454799,1.2533809073422482,1.6517942908584964,0.8426287082490933,2.0092936530042445,4.415038051066467,0.5770536085626378,21.0,1.0,0.0,21.0,10.0,1
26.0,1.0,1.0,5.0,4.0,0.9601132477601432,0.6959295074988605,1.167741935483871,0.303797219551145,1.4019851116625308,2.142808851533897,61.22971874261647,980.6451612903226,58.58970731112869,72.93718557146387,73.3495250447784,0.059746083113322024,0.07437673528669013,1000.0,47.82580645161289,0.04782580645161289,96.77419354838719,0.8032899384871725,935.4838709677418,1032.258064516129,48.888888888888886,83.33333333333334,838.7096774193549,1096.774193548387,3.6,164.0625,0.011161472499495742,0.04878327307088845,0.002586043568300657,0.06253078913868484,0.22879712239227304,0.17849562836542976,0.7801480477512244,-3.0203677898211754,51.86594655597531,65.17077825738318,0.7958466653741308,10619.035879259727,1.2565234529567273,4.733055198145601,327.55444531137726,0.7555555555555555,0.7599999999999999,1.0,0.2857142857142857,49.68944099378882,49.69681718865726,49.68393073724684,46.666666666666664,0.4835164835164835,0.5164835164835165,36.06561254031918,37.27484990875706,0.5323943617417259,0.4676056382582739,47.552092333859605,44.56488363437176,0.5134407216730553,0.4865592783269445,42.201480384201794,41.08188949564919,0.5204005353100986,0.7953054841377978,0.6072060148955907,0.8936753818210075,-0.14090791073020448,-1.0921521196142248,-0.13979958313001895,0.0003080066438730144,0.048142874332592955,0.7676953451786046,1.7316555451583495,2.7749375012019266,1.583664803792142,1.277665893454799,1.2533809073422482,1.6517942908584964,0.8426287082490933,2.0092936530042445,4.415038051066467,0.5770536085626378,23.0,1.0,0.0,36.0,12.0,0
26.0,1.0,1.0,5.0,4.0,0.634438012787456,0.6454383353906205,1.225806451612903,0.4239540262404974,1.381231671554252,1.1261226170689993,61.22971874261647,980.6451612903226,58.58970731112869,72.93718557146387,73.3495250447784,0.059746083113322024,0.07437673528669013,1000.0,47.82580645161289,0.04782580645161289,96.77419354838719,0.8032899384871725,935.4838709677418,1032.258064516129,48.888888888888886,83.33333333333334,838.7096774193549,1096.774193548387,3.6,164.0625,0.011161472499495742,0.04878327307088845,0.002586043568300657,0.06253078913868484,0.22879712239227304,0.17849562836542976,0.7801480477512244,-3.0203677898211754,51.86594655597531,65.17077825738318,0.7958466653741308,10619.035879259727,1.2565234529567273,4.733055198145601,327.55444531137726,0.7555555555555555,0.7599999999999999,1.0,0.2857142857142857,49.68944099378882,49.69681718865726,49.68393073724684,46.666666666666664,0.4835164835164835,0.5164835164835165,36.06561254031918,37.27484990875706,0.5323943617417259,0.4676056382582739,47.552092333859605,44.56488363437176,0.5134407216730553,0.4865592783269445,42.201480384201794,41.08188949564919,0.5204005353100986,0.7953054841377978,0.6072060148955907,0.8936753818210075,-0.14090791073020448,-1.0921521196142248,-0.13979958313001895,0.0003080066438730144,0.048142874332592955,0.7676953451786046,1.7316555451583495,2.7749375012019266,1.583664803792142,1.277665893454799,1.2533809073422482,1.6517942908584964,0.8426287082490933,2.0092936530042445,4.415038051066467,0.5770536085626378,26.0,1.0,0.0,28.0,12.0,1
26.0,1.0,1.0,4.0,1.0,0.06363546018422685,0.073315856888487,0.760752688172043,0.5448109731051409,1.2956989247311828,1.441712554832598,61.22971874261647,980.6451612903226,58.58970731112869,72.93718557146387,73.3495250447784,0.059746083113322024,0.07437673528669013,1000.0,47.82580645161289,0.04782580645161289,96.77419354838719,0.8032899384871725,935.4838709677418,1032.258064516129,48.888888888888886,83.33333333333334,838.7096774193549,1096.774193548387,3.6,164.0625,0.011161472499495742,0.04878327307088845,0.002586043568300657,0.06253078913868484,0.22879712239227304,0.17849562836542976,0.7801480477512244,-3.0203677898211754,51.86594655597531,65.17077825738318,0.7958466653741308,10619.035879259727,1.2565234529567273,4.733055198145601,327.55444531137726,0.7555555555555555,0.7599999999999999,1.0,0.2857142857142857,49.68944099378882,49.69681718865726,49.68393073724684,46.666666666666664,0.4835164835164835,0.5164835164835165,36.06561254031918,37.27484990875706,0.5323943617417259,0.4676056382582739,47.552092333859605,44.56488363437176,0.5134407216730553,0.4865592783269445,42.201480384201794,41.08188949564919,0.5204005353100986,0.7953054841377978,0.6072060148955907,0.8936753818210075,-0.14090791073020448,-1.0921521196142248,-0.13979958313001895,0.0003080066438730144,0.048142874332592955,0.7676953451786046,1.7316555451583495,2.7749375012019266,1.583664803792142,1.277665893454799,1.2533809073422482,1.6517942908584964,0.8426287082490933,2.0092936530042445,4.415038051066467,0.5770536085626378,38.0,1.0,0.0,30.0,3.0,1
26.0,1.0,1.0,4.0,1.0,0.1622040668870014,0.13914718730734185,1.225806451612903,0.5538626072602517,1.803225806451613,1.5817935262307121,61.22971874261647,980.6451612903226,58.58970731112869,72.93718557146387,73.3495250447784,0.059746083113322024,0.07437673528669013,1000.0,47.82580645161289,0.04782580645161289,96.77419354838719,0.8032899384871725,935.4838709677418,1032.258064516129,48.888888888888886,83.33333333333334,838.7096774193549,1096.774193548387,3.6,164.0625,0.011161472499495742,0.04878327307088845,0.002586043568300657,0.06253078913868484,0.22879712239227304,0.17849562836542976,0.7801480477512244,-3.0203677898211754,51.86594655597531,65.17077825738318,0.7958466653741308,10619.035879259727,1.2565234529567273,4.733055198145601,327.55444531137726,0.7555555555555555,0.7599999999999999,1.0,0.2857142857142857,49.68944099378882,49.69681718865726,49.68393073724684,46.666666666666664,0.4835164835164835,0.5164835164835165,36.06561254031918,37.27484990875706,0.5323943617417259,0.4676056382582739,47.552092333859605,44.56488363437176,0.5134407216730553,0.4865592783269445,42.201480384201794,41.08188949564919,0.5204005353100986,0.7953054841377978,0.6072060148955907,0.8936753818210075,-0.14090791073020448,-1.0921521196142248,-0.13979958313001895,0.0003080066438730144,0.048142874332592955,0.7676953451786046,1.7316555451583495,2.7749375012019266,1.583664803792142,1.277665893454799,1.2533809073422482,1.6517942908584964,0.8426287082490933,2.0092936530042445,4.415038051066467,0.5770536085626378,28.0,0.0,0.0,29.0,10.0,0
